Name,YMLs,Invalid YMLs,Functions,Plugins,Packages,Global Policy Version,Function Policy Version,YML LOC,Functions Defined Externally,Resources,YMLs with Global Policies,Number of Global Statements,Number of Global Roles,Functions with Policies,Number of Functions with Roles,Number of Function Statements,Allows Invoke,Global Invoke,AWS Lambda Project
/data/serverless-dataset/diegopacheco/Diego-Pacheco-Sandbox,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/diegopacheco/java-pocs,1,0,1,0,0,None,None,15,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/tealtail/wildryde-terraform-serverless,1,0,1,0,0,Legacy,None,43,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/open-bot/open-bot,1,0,3,1,0,Legacy,None,143,0,0,1,3,0,0,0,0,True,True,True
/data/serverless-dataset/anddimario/stiva,1,0,6,1,0,None,None,117,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/xanthous-tech/aws-notion-site,1,0,1,1,0,None,None,91,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/serverless-plus/serverless-admin-system,6,0,0,0,0,None,None,142,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/serverless-plus/serverless-cnode,2,0,0,0,0,None,None,66,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/serverless-plus/serverless-v2ex,2,0,0,0,0,None,None,69,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/mrtnzlml-archive/zlml.cz,1,0,1,2,0,Legacy,None,59,0,0,1,1,0,0,0,0,True,True,True
/data/serverless-dataset/juliensimon/aws,5,2,3,0,0,Legacy,None,54,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/juancho088/using-kotlin-serverless-architecture-aws-lambda,1,0,1,2,0,None,None,109,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/egrajeda/serverless-python-template,1,0,2,1,0,None,None,54,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/a0viedo/slackper,1,0,2,2,0,None,iamStatements Plugin,58,0,0,0,0,0,2,0,3,False,False,True
/data/serverless-dataset/bweigel/ml_at_awslambda_pydatabln2018,2,1,1,1,0,Legacy,None,53,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/bweigel/aws-lambda-tesseract-layer,2,0,2,2,0,None,None,65,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/viktorfa/scrapy-fargate-sls-guide,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/viktorfa/strapi-serverless,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/sepehr/serverless-offline-golang,1,0,2,0,0,None,None,108,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/chick-fil-a/bovine,1,0,28,0,0,None,Default Role-Based,403,0,0,0,0,0,1,1,0,False,False,True
/data/serverless-dataset/spinscale/crystal-aws-lambda,1,0,3,0,0,None,None,32,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/spinscale/serverless-owntracks-kotlin,1,0,3,0,0,Legacy,None,72,0,0,1,3,0,0,0,0,False,False,True
/data/serverless-dataset/y13i/amirotate,1,0,2,1,0,Legacy,None,51,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/StephenGrider/AdvancedReactNative,1,0,4,0,0,None,None,49,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/Liquid-w/JD_tencent_scf,2,0,0,0,0,None,None,126,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/dotansimha/graphql-yoga,2,0,4,3,0,None,None,49,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/marcgreenstock/data-api-suite,1,0,5,4,0,Legacy,None,101,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/s12v/awsbeats,1,0,1,0,0,None,None,16,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/graphql/graphql-playground,1,0,2,1,0,None,None,25,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/yearn/yearn-api-archived,1,0,26,6,0,Legacy,None,478,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/Snowflake-Labs/sfguide-recommender-pipeline,1,0,3,0,0,Legacy,None,73,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/serverlessbuch/jwtAuthorizr,1,0,1,0,0,None,None,40,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/Swizec/markdownlandingpage.com,1,0,2,0,0,Legacy,None,81,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/Swizec/lambda-screenshot-as-a-service,1,0,4,0,0,Legacy,None,50,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/Swizec/hot-dog-taco,2,0,2,0,0,Legacy,None,97,0,0,2,2,0,0,0,0,False,False,True
/data/serverless-dataset/Swizec/spark-joy,1,0,1,0,0,Legacy,None,78,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/Swizec/serverlesshandbook.dev,6,0,13,0,0,Legacy,None,346,0,0,4,6,0,0,0,0,False,False,True
/data/serverless-dataset/GitHub-Xzhi/AutoSignMachine,1,0,4,1,0,None,None,101,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/99x/serverless-delivery-framework,1,0,2,2,0,None,None,176,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/99x/serverless-react-boilerplate,1,0,5,2,0,Legacy,None,88,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/prismake/typegql,1,0,2,2,0,None,None,30,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/mnapoli/serverless-pdf-generator,1,0,1,1,0,None,None,32,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/mnapoli/externals,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/mnapoli/bref-laravel-demo,1,0,2,0,0,None,None,30,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/mnapoli/bref-laravel-sqs-demo,1,0,2,1,0,Legacy,None,69,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/sahilpurav/ngx-serverless-starter,1,0,1,1,0,None,None,21,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/n9e/n9e-agentd,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/rgfindl/finpics,1,0,2,0,0,None,None,25,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/ar90n/serverless-s3-local,6,0,9,13,0,None,None,202,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/Dropsource/serverless-todo-api-example-complete,1,0,5,1,0,Legacy,None,251,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/piczmar/sls-sqs-triggers-demo,1,0,2,0,0,Legacy,None,47,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/trek10inc/dynamodb-autoscaling,1,0,6,0,0,Legacy,None,119,0,0,1,3,0,0,0,0,False,False,True
/data/serverless-dataset/trek10inc/cloudformation-graph,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/trek10inc/gitlab-boilerplate-injector,1,0,1,0,0,None,None,36,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/section/pagerduty-oncall-slack-bot,2,0,1,0,0,None,None,94,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/Elizabeth-Warren/Spoke,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/Elizabeth-Warren/pollaris,1,0,3,5,0,Legacy,None,158,0,0,1,4,0,0,0,0,False,False,True
/data/serverless-dataset/Elizabeth-Warren/supportal-backend,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/Elizabeth-Warren/redhook,1,0,2,3,0,Legacy,None,110,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/Elizabeth-Warren/i90,1,0,4,4,0,Legacy,None,140,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/apptension/aws-boilerplate,2,0,3,4,0,Legacy,None,100,0,0,2,3,0,0,0,0,False,False,True
/data/serverless-dataset/Electroid/serverless-compare,3,0,3,2,0,None,None,54,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/FBI23/serverless-express-graphql,1,0,2,2,0,None,None,31,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/Azure/boilerplate-azurefunctions,1,0,2,1,0,None,None,42,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/Azure/azure-cli,1,0,0,0,0,None,None,3592,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/Apress/practical-rust-web-projects,1,0,2,2,0,Legacy,None,154,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/image-charts/restcharts,1,0,1,0,0,None,None,27,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/moltin/examples,1,0,1,1,0,None,None,44,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/bvincent1/serverless-gitlab-ci,1,0,1,0,0,None,None,9,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/noppoMan/Hexaville,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/fabioruicci/aulas,1,0,1,1,0,Legacy,None,34,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/markhobson/emojibot,1,0,2,0,0,None,None,32,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/vidhub/img-lambda,1,0,1,0,0,Legacy,None,83,0,0,1,3,0,0,0,0,False,False,True
/data/serverless-dataset/phpstan/phpstan,2,0,4,3,0,None,Default Role-Based,58,0,0,0,0,0,3,3,0,False,False,True
/data/serverless-dataset/laconiajs/laconia,1,0,15,4,0,Legacy,None,273,0,0,1,6,0,0,0,0,True,True,True
/data/serverless-dataset/oriolgual/serverless-ruby-graphql,1,0,1,0,0,None,None,23,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/haltakov/iwanttoreadmore,1,0,15,1,0,Legacy,None,260,0,0,1,5,0,0,0,0,False,False,True
/data/serverless-dataset/haltakov/natural-language-image-search,1,0,1,1,0,Legacy,None,34,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/cowholio4/lambda-contact-form,1,0,1,0,0,Legacy,None,31,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/MicrosoftDocs/architecture-center,8,0,0,0,0,None,None,240,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/MicrosoftDocs/azure-docs-sdk-node,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/balmbees/lambda-microservice-template,1,0,1,2,0,None,None,27,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/balmbees/techtalk-6th-hands-on-lab,1,0,2,0,0,Legacy,None,108,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/jameskirkby/serverless-contact-form,1,0,1,0,0,Legacy,None,35,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/achadha235/cryptokitty-designer,1,0,1,2,0,None,None,112,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/arosspope/seinbot-rs,1,0,1,1,0,None,None,19,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/singnet/snet-marketplace-service,13,0,111,61,0,None,Default Role-Based,6417,0,0,0,0,0,111,111,0,False,False,True
/data/serverless-dataset/serverless-architecture/reference-architectures,3,3,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/ACloudGuru/generator-serverless-service,1,0,0,3,0,None,None,59,1,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/ACloudGuru/serverless-plugin-aws-alerts,1,0,3,1,0,None,None,107,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/ACloudGuru/serverless-framework-video-example,1,0,5,0,0,Legacy,None,209,0,0,1,5,0,0,0,0,False,False,True
/data/serverless-dataset/ACloudGuru/automating-aws-with-python,2,0,3,1,0,Legacy,None,240,0,0,1,4,0,0,0,0,False,False,True
/data/serverless-dataset/rubenkaiser/serverless-offline-eventBridge,2,0,3,4,0,None,None,70,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/Covid-Mutual-Aid/mutual-aid-wiki,1,0,0,4,0,Legacy,None,133,1,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/jhaals/yopass,1,0,1,0,0,Legacy,None,59,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/nervous-systems/serverless-cljs-plugin,1,0,1,1,0,None,None,19,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/nervous-systems/cljs-lambda,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/ryfeus/lambda-packs,11,0,11,0,0,None,None,147,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/ryfeus/stepfunctions2processing,9,6,9,6,0,Legacy,None,263,0,0,1,2,0,0,0,0,True,True,True
/data/serverless-dataset/keithrozario/Klayers,2,0,0,3,0,None,None,140,2,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/keithrozario/lambda-cache,3,0,12,0,0,None,None,244,0,0,2,8,0,0,0,0,False,False,True
/data/serverless-dataset/Stacksenseio/Landscape,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/azsummer/Unicom,1,0,8,1,0,None,None,165,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/luisfarzati/chromda,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/ryansb/yesterdaytabase,1,0,1,0,0,Legacy,None,65,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/LukeMwila/serverless-react-with-s3-cloudfront,1,0,0,0,0,None,None,19,1,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/TheSoftwareHouse/serverless-boilerplate,1,0,0,4,0,Legacy,None,63,1,0,1,2,0,0,0,0,True,True,True
/data/serverless-dataset/honeybadger-io/serverless-quickstart,1,0,1,1,0,None,None,99,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/EnricoPicci/2018-04-codemotion-rxjs-node-lambda,1,0,6,1,0,None,None,170,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/SumindaD/WebRTC_AWS_Websocket,1,0,3,1,0,None,None,67,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/strise/gintonic,1,0,1,1,0,None,None,21,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/Andrii-D/serverless-telegram-bot,1,0,1,0,0,None,None,20,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/Andrii-D/telegram-stepfunctions-bot,1,0,4,2,0,Legacy,None,136,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/owenmorgan/serverless-url-shortener,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/zotoio/serverless-central,51,0,16,79,0,Legacy,None,1208,7,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/zotoio/sls-lambda-opa,1,0,3,0,0,None,None,48,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/zotoio/github-task-manager,2,0,3,3,0,None,None,211,0,0,1,4,0,0,0,0,False,False,True
/data/serverless-dataset/shieldfy/serverless-nodejs-starter-template,1,0,1,2,0,None,None,35,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/ashiqsultan/express-aws-lambda,1,0,1,0,0,None,None,16,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/fits/try_samples,2,0,3,0,0,Legacy,None,96,0,0,2,2,0,0,0,0,False,False,True
/data/serverless-dataset/foby/aws-ecs-public-dns,1,0,1,0,0,Legacy,None,42,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/g0v/blood,1,0,1,0,0,None,None,15,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/FLECT-DEV-TEAM/FLECT_Amazon_Chime_Meeting,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/box/box-skills-kit-nodejs,1,0,1,0,0,None,None,38,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/box/samples,1,0,1,0,0,None,None,31,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/dailyidea/dailyidea.com,4,0,34,21,0,Legacy,None,1476,0,0,3,4,0,24,23,1,True,True,True
/data/serverless-dataset/bsdkurt/aws-node-custom-user-pool,1,0,2,0,0,None,Default Role-Based,121,0,0,0,0,0,1,1,0,False,False,True
/data/serverless-dataset/MikeSouza/serverless-deployment-bucket,1,0,0,1,0,None,None,30,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/pulumi/pulumi-gcp,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/pulumi/pulumi-aws,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/SC5/serverless-blog-workshop,1,0,1,3,0,Legacy,None,91,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/SC5/serverless-blog-to-podcast,1,0,2,3,0,Legacy,None,107,0,0,1,5,0,0,0,0,False,False,True
/data/serverless-dataset/SC5/serverless-messenger-boilerplate,1,0,2,2,0,Legacy,None,93,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/KitbogaCodeville/kitboga-codeville,1,0,4,0,0,Legacy,None,79,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/servian/aws-auto-remediate,1,0,3,2,0,None,iamStatements Plugin,260,0,0,0,0,0,3,0,3,False,False,True
/data/serverless-dataset/servian/aws-auto-cleanup,3,2,0,1,0,None,None,34,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/DylanAllen/noiiice,1,0,8,6,0,None,iamStatements Plugin,630,0,0,0,0,0,7,0,12,False,False,True
/data/serverless-dataset/faizanbashir/python-ses-dynamodb-contactform,1,0,2,1,0,Legacy,None,122,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/fission/serverless-fission,3,0,3,3,0,None,None,39,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/he1pu/JDHelp,1,0,0,0,0,None,None,81,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/vincentsarago/lambda-tiler,1,0,1,0,0,None,None,53,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/vincentsarago/borken-map,1,0,1,0,0,Legacy,None,36,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/uport-project/lambda-sensui,1,0,4,4,0,Legacy,None,79,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/codesandbox/screenshotter,1,0,1,3,0,Legacy,None,140,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/codesandbox/dependency-packager,1,0,2,2,0,Legacy,None,116,0,0,1,2,0,0,0,0,True,True,True
/data/serverless-dataset/danniehansen/activity-timer,1,0,2,1,0,Legacy,None,78,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/getlift/lift,11,0,4,2,0,None,None,184,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/revmischa/cloudcam,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/ryands17/serverless-prisma,1,0,1,1,0,None,None,41,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/getsbydev/serverless-graphql-appsync-rds,1,0,1,3,0,None,None,156,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/kkesley/dynamic-image-cf-example,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/codingly-io/sls-base,1,0,1,2,0,None,None,20,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/codingly-io/serverless-auth0-authorizer,1,0,3,1,0,None,None,60,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/codingly-io/course-auction-service,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/EGWeeks/promotocrossapi,1,0,3,4,0,Legacy,None,141,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/Glifery/cors-proxy,1,0,1,1,0,None,None,31,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/Vadorequest/serverless-with-next5-boilerplate,1,0,2,4,0,None,None,71,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/openshift-labs/learn-katacoda,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/AUSG/Relay-Homepage,1,0,0,0,0,None,None,14,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/unfor19/aws-build-badges,2,1,0,0,0,None,None,39,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/unfor19/serverless-template,6,1,7,4,0,None,None,458,0,0,2,2,0,5,5,0,False,False,True
/data/serverless-dataset/yandex-cloud/examples,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/yandex-cloud/jaeger-ydb-store,1,0,0,0,0,None,None,59,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/yandex-cloud/terraform-provider-yandex,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/yandex-cloud/serverless-plugin,1,0,2,1,0,None,None,45,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/jenkins-x/jenkins-x-serverless,7,7,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/diez/diez,2,0,2,2,0,None,None,74,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/sid88in/serverless-appsync-plugin,1,0,1,2,0,None,None,265,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/drager/serverless-hapi,2,0,2,4,0,None,None,38,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/AyoubEd/serverless-graphql-api,1,0,1,2,0,None,None,23,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/serverless-operations/serverless-apigateway-service-proxy,15,0,0,0,0,None,None,748,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/serverless-operations/serverless-enterprise-application-boilerplate-for-python,5,1,4,2,0,None,iamStatements Plugin,210,0,0,1,1,0,2,0,2,False,False,True
/data/serverless-dataset/ChristopherBiscardi/serverless-todo-netlify-fauna-egghead,1,0,2,0,0,Legacy,None,33,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/CoorpAcademy/serverless-plugins,5,0,13,0,0,None,None,279,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/750421628/39shouting,1,0,4,1,0,None,None,101,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/johnagan/serverless-slackbot,1,0,1,0,0,Legacy,None,114,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/johnagan/serverless-slack-app,1,0,1,0,0,Legacy,None,131,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/johnagan/slack-devkit,1,0,1,0,0,Legacy,None,148,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/Clevyio/nopass.me,1,0,1,6,0,Latest,None,129,0,0,1,3,0,0,0,0,True,True,True
/data/serverless-dataset/alvarocavalcanti/pierre-decheck,1,0,1,0,0,None,None,42,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/activescott/serverless-aws-static-file-handler,4,0,9,6,0,None,None,132,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/activescott/serverless-http-invoker,2,0,14,0,0,None,None,109,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/hapipal/lalalambda,20,0,2,25,0,None,None,201,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/3box/3box-address-server,1,0,5,3,0,Legacy,None,92,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/TinyAnvil/applecardforynab-serverless,1,0,4,2,0,None,None,62,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/jordaneremieff/guitarlette,1,0,1,1,0,None,None,32,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/jordaneremieff/headless-api,1,0,1,1,0,Legacy,None,54,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/jordaneremieff/serverless-mangum-examples,4,0,4,8,0,None,None,130,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/jordaneremieff/aeroplane,1,0,1,1,0,None,None,34,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/ansible-collections/community.general,1,0,0,0,0,None,None,2,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/drzax/the-list-cycle,1,0,1,1,0,None,None,25,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/jacopotagliabue/you-dont-need-a-bigger-boat,3,0,3,3,0,None,iamStatements Plugin,131,0,0,0,0,0,3,0,3,False,False,True
/data/serverless-dataset/sureshmurali/IPscanner,1,0,1,0,0,None,None,107,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/fmacrae/YOLO-on-Lambda,1,0,1,0,0,None,None,13,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/netlify/addons,1,0,6,1,0,Legacy,None,130,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/netlify/www-post-scheduler,1,0,2,0,0,Legacy,None,74,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/jonatassaraiva/microservice-serverless-lambda-nodejs,1,0,1,0,0,Legacy,None,230,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/instana/nodejs,1,0,1,2,0,None,None,21,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/zsh35/jd_scripts,1,0,0,0,0,None,None,81,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/DeepSE/AILogs,2,0,2,3,0,Legacy,None,82,0,0,2,2,0,0,0,0,False,False,True
/data/serverless-dataset/diego3g/next-and-cra-serverless,2,0,0,0,0,None,None,13,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/diego3g/nivo,2,0,2,5,0,None,None,176,0,0,1,1,0,2,0,5,False,False,True
/data/serverless-dataset/diego3g/next-aws,1,0,0,0,0,None,None,4,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/freeCodeCamp/open-api,1,0,2,5,0,None,None,67,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/jhackshaw/iplocate,1,0,1,2,0,None,None,36,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/Rondineli/serverless-vault-plugin,2,0,2,3,0,None,None,74,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/twilio-labs/socless,1,0,14,2,0,None,None,282,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/akhilome/study,1,0,1,2,0,Legacy,None,55,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/cablej/ransomwhere,1,0,9,1,0,None,None,125,0,0,0,0,0,0,0,0,False,False,True
